conversation_id_str,created_at,tweet,label
1.73E+18,Thu Nov 04 00:00:00 +0000 2021,"dulu sempat suka, tapi sekarang tiap lihat tagihan GoPayLater langsung pusing.",negatif
1.73E+18,Tue Feb 07 00:00:00 +0000 2023,"kadang muncul rasa penasaran buat coba GoPayLater, tapi belum ada kebutuhan mendesak.",netral
1.73E+18,Wed Feb 12 00:00:00 +0000 2025,"kalau suatu hari butuh beli sesuatu yang mahal, mungkin gue bakal aktifin ShopeePayLater.",netral
1.73E+18,Wed Nov 17 00:00:00 +0000 2021,"kalau tagihan GoPayLater bisa dijelaskan dengan jelas mungkin gue masih lanjut, tapi ini enggak.",negatif
1.73E+18,Tue Mar 05 00:00:00 +0000 2024,pernah ditolak transaksi padahal limit masih ada. GoPayLater aneh banget.,negatif
1.73E+18,Sun Mar 19 00:00:00 +0000 2023,limit besar dan proses approval cepat bikin gue nyaman pake ShopeePayLater.,positif
1.73E+18,Wed Feb 05 00:00:00 +0000 2025,"temen kantor sering pake GoPayLater, katanya worth it kalo bisa disiplin bayar.",netral
1.73E+18,Sun Oct 17 00:00:00 +0000 2021,"buat keperluan darurat, TikTokPayLater bantu banget tanpa harus pinjam ke orang.",positif
1.73E+18,Mon Oct 09 00:00:00 +0000 2023,"dari semua fitur paylater yang gue coba, ShopeePayLater paling minim drama.",positif
1.73E+18,Mon Feb 17 00:00:00 +0000 2025,mau traveling dadakan? gue pake GoPayLater buat booking hotel dan gak repot.,positif
1.73E+18,Sat Mar 19 00:00:00 +0000 2022,gue gak ngerti kenapa proses cicilan di TikTokPayLater sering error di tengah jalan.,negatif
1.73E+18,Wed Mar 19 00:00:00 +0000 2025,mau traveling dadakan? gue pake ShopeePayLater buat booking hotel dan gak repot.,positif
1.73E+18,Fri Jan 14 00:00:00 +0000 2022,"hati-hati pake TikTokPayLater, sering muncul potongan yang gak dijelasin di awal.",negatif
1.73E+18,Sat Apr 29 00:00:00 +0000 2023,"belanja barang elektronik sekarang gak pusing lagi, pake GoPayLater langsung beres.",positif
1.73E+18,Wed Jan 17 00:00:00 +0000 2024,"gue baca beberapa review soal ShopeePayLater, mixed banget sih. masih nimbang-nimbang.",netral
1.73E+18,Wed Sep 07 00:00:00 +0000 2022,"kalau tagihan TikTokPayLater bisa dijelaskan dengan jelas mungkin gue masih lanjut, tapi ini enggak.",negatif
1.73E+18,Sat May 01 00:00:00 +0000 2021,"kalau tagihan ShopeePayLater bisa dijelaskan dengan jelas mungkin gue masih lanjut, tapi ini enggak.",negatif
1.73E+18,Sun Nov 28 00:00:00 +0000 2021,fitur TikTokPayLater muncul terus tiap gue belanja online. kayaknya strategi marketingnya agresif.,netral
1.73E+18,Wed May 21 00:00:00 +0000 2025,"buat keperluan darurat, GoPayLater bantu banget tanpa harus pinjam ke orang.",positif
1.73E+18,Tue Jul 25 00:00:00 +0000 2023,"temen kantor sering pake ShopeePayLater, katanya worth it kalo bisa disiplin bayar.",netral
1.73E+18,Sat Jun 03 00:00:00 +0000 2023,"temen kantor sering pake TikTokPayLater, katanya worth it kalo bisa disiplin bayar.",netral
1.73E+18,Sat Jun 25 00:00:00 +0000 2022,gue gak ngerti kenapa proses cicilan di GoPayLater sering error di tengah jalan.,negatif
1.73E+18,Sun Apr 11 00:00:00 +0000 2021,limit besar dan proses approval cepat bikin gue nyaman pake GoPayLater.,positif
1.73E+18,Fri Jun 07 00:00:00 +0000 2024,"gue baca beberapa review soal TikTokPayLater, mixed banget sih. masih nimbang-nimbang.",netral
1.73E+18,Tue Oct 05 00:00:00 +0000 2021,"kadang muncul rasa penasaran buat coba TikTokPayLater, tapi belum ada kebutuhan mendesak.",netral
1.73E+18,Mon May 31 00:00:00 +0000 2021,limit besar dan proses approval cepat bikin gue nyaman pake TikTokPayLater.,positif
1.73E+18,Wed Feb 24 00:00:00 +0000 2021,"gue baca beberapa review soal GoPayLater, mixed banget sih. masih nimbang-nimbang.",netral
1.73E+18,Thu May 16 00:00:00 +0000 2024,"kadang muncul rasa penasaran buat coba ShopeePayLater, tapi belum ada kebutuhan mendesak.",netral
1.73E+18,Sat Nov 30 00:00:00 +0000 2024,pernah ditolak transaksi padahal limit masih ada. ShopeePayLater aneh banget.,negatif
1.73E+18,Sun Apr 14 00:00:00 +0000 2024,"buat keperluan darurat, ShopeePayLater bantu banget tanpa harus pinjam ke orang.",positif
1.73E+18,Mon Mar 11 00:00:00 +0000 2024,"kalau suatu hari butuh beli sesuatu yang mahal, mungkin gue bakal aktifin GoPayLater.",netral
1.73E+18,Tue Sep 14 00:00:00 +0000 2021,"kalau suatu hari butuh beli sesuatu yang mahal, mungkin gue bakal aktifin TikTokPayLater.",netral
1.73E+18,Tue Aug 08 00:00:00 +0000 2023,gue gak ngerti kenapa proses cicilan di ShopeePayLater sering error di tengah jalan.,negatif
1.73E+18,Sun Jun 05 00:00:00 +0000 2022,"dari semua fitur paylater yang gue coba, GoPayLater paling minim drama.",positif
1.73E+18,Mon Nov 01 00:00:00 +0000 2021,"dulu sempat suka, tapi sekarang tiap lihat tagihan TikTokPayLater langsung pusing.",negatif
1.73E+18,Sun Jan 22 00:00:00 +0000 2023,"hati-hati pake GoPayLater, sering muncul potongan yang gak dijelasin di awal.",negatif
1.73E+18,Thu Jul 22 00:00:00 +0000 2021,mau traveling dadakan? gue pake TikTokPayLater buat booking hotel dan gak repot.,positif
1.73E+18,Sun Jan 09 00:00:00 +0000 2022,"belanja barang elektronik sekarang gak pusing lagi, pake TikTokPayLater langsung beres.",positif
1.73E+18,Tue Jan 07 00:00:00 +0000 2025,"hati-hati pake ShopeePayLater, sering muncul potongan yang gak dijelasin di awal.",negatif
1.73E+18,Wed Mar 10 00:00:00 +0000 2021,"belanja barang elektronik sekarang gak pusing lagi, pake ShopeePayLater langsung beres.",positif
1.73E+18,Sat Jun 19 00:00:00 +0000 2021,pernah ditolak transaksi padahal limit masih ada. TikTokPayLater aneh banget.,negatif
1.73E+18,Mon Oct 11 00:00:00 +0000 2021,"dari semua fitur paylater yang gue coba, TikTokPayLater paling minim drama.",positif
1.73E+18,Wed May 01 00:00:00 +0000 2024,fitur GoPayLater muncul terus tiap gue belanja online. kayaknya strategi marketingnya agresif.,netral
1.73E+18,Wed Jan 27 00:00:00 +0000 2021,fitur ShopeePayLater muncul terus tiap gue belanja online. kayaknya strategi marketingnya agresif.,netral
1.73E+18,Sun Apr 30 00:00:00 +0000 2023,"dulu sempat suka, tapi sekarang tiap lihat tagihan ShopeePayLater langsung pusing.",negatif
1.73E+18,Tue Jun 28 00:00:00 +0000 2022,gue udah nyoba ShopeePayLater tiga kali dan semuanya bermasalah. enough!,negatif
1.73E+18,Tue Jan 14 00:00:00 +0000 2025,gue pake GoPayLater buat beli alat masak dan ternyata bunganya kecil banget.,positif
1.73E+18,Mon Oct 21 00:00:00 +0000 2024,"gue pikir TikTokPayLater bakal bikin transaksi gampang, malah ribet sendiri.",negatif
1.73E+18,Sun Jun 26 00:00:00 +0000 2022,"CS GoPayLater tuh slow response banget, bahkan buat keluhan mendesak.",negatif
1.73E+18,Sat Feb 26 00:00:00 +0000 2022,"baru sadar ternyata bisa cicil biaya langganan aplikasi pake GoPayLater, lumayan banget sih.",positif
1.73E+18,Thu Feb 04 00:00:00 +0000 2021,gue udah nyoba GoPayLater tiga kali dan semuanya bermasalah. enough!,negatif
1.73E+18,Wed Jan 22 00:00:00 +0000 2025,"gue suka cara ShopeePayLater transparan sama bunganya, jadi gak bikin was-was.",positif
1.73E+18,Fri Aug 27 00:00:00 +0000 2021,"mungkin ShopeePayLater cocok buat pembelian tertentu aja, gak semua hal.",netral
1.73E+18,Sat May 04 00:00:00 +0000 2024,denger-denger ShopeePayLater bisa dipake buat bayar tagihan juga ya? baru tau.,netral
1.73E+18,Thu Oct 26 00:00:00 +0000 2023,"temen gue semangat banget promoin ShopeePayLater, gue belum yakin aja sih.",netral
1.73E+18,Sun Nov 19 00:00:00 +0000 2023,"pernah pake GoPayLater buat booking tiket dadakan, dan semuanya lancar tanpa kendala.",positif
1.73E+18,Thu Apr 21 00:00:00 +0000 2022,"gue pikir ShopeePayLater bakal bikin transaksi gampang, malah ribet sendiri.",negatif
1.73E+18,Sat Dec 30 00:00:00 +0000 2023,gue pake ShopeePayLater buat beli alat masak dan ternyata bunganya kecil banget.,positif
1.73E+18,Sat Apr 20 00:00:00 +0000 2024,"baru sadar ternyata bisa cicil biaya langganan aplikasi pake TikTokPayLater, lumayan banget sih.",positif
1.73E+18,Fri Apr 11 00:00:00 +0000 2025,"udah muncul fitur GoPayLater di app gue, tapi belum gue klik sama sekali.",netral
1.73E+18,Thu Oct 06 00:00:00 +0000 2022,"udah lunas tapi masih ditagih, bikin trauma pake GoPayLater lagi.",negatif
1.73E+18,Tue Dec 14 00:00:00 +0000 2021,"CS TikTokPayLater tuh slow response banget, bahkan buat keluhan mendesak.",negatif
1.73E+18,Tue Apr 30 00:00:00 +0000 2024,"udah muncul fitur TikTokPayLater di app gue, tapi belum gue klik sama sekali.",netral
1.73E+18,Mon Apr 28 00:00:00 +0000 2025,"baru sadar ternyata bisa cicil biaya langganan aplikasi pake ShopeePayLater, lumayan banget sih.",positif
1.73E+18,Sun Jul 23 00:00:00 +0000 2023,"gue suka cara GoPayLater transparan sama bunganya, jadi gak bikin was-was.",positif
1.73E+18,Sat Mar 02 00:00:00 +0000 2024,"temen gue semangat banget promoin TikTokPayLater, gue belum yakin aja sih.",netral
1.73E+18,Tue Jul 19 00:00:00 +0000 2022,"udah muncul fitur ShopeePayLater di app gue, tapi belum gue klik sama sekali.",netral
1.73E+18,Sun Dec 29 00:00:00 +0000 2024,"CS ShopeePayLater tuh slow response banget, bahkan buat keluhan mendesak.",negatif
1.73E+18,Tue May 11 00:00:00 +0000 2021,"mungkin GoPayLater cocok buat pembelian tertentu aja, gak semua hal.",netral
1.73E+18,Mon Mar 13 00:00:00 +0000 2023,denger-denger TikTokPayLater bisa dipake buat bayar tagihan juga ya? baru tau.,netral
1.73E+18,Tue Jun 25 00:00:00 +0000 2024,gak ngerti kenapa tiap pake GoPayLater selalu ada notifikasi yang ngaco.,negatif
1.73E+18,Mon Jun 12 00:00:00 +0000 2023,gak ngerti kenapa tiap pake TikTokPayLater selalu ada notifikasi yang ngaco.,negatif
1.73E+18,Wed Apr 24 00:00:00 +0000 2024,"mungkin TikTokPayLater cocok buat pembelian tertentu aja, gak semua hal.",netral
1.73E+18,Wed Nov 16 00:00:00 +0000 2022,"tiap akhir bulan gue selalu andelin ShopeePayLater buat beli kebutuhan bayi, sangat ngebantu.",positif
1.73E+18,Mon Sep 30 00:00:00 +0000 2024,denger-denger GoPayLater bisa dipake buat bayar tagihan juga ya? baru tau.,netral
1.73E+18,Fri Mar 24 00:00:00 +0000 2023,"fitur ShopeePayLater katanya aman, tapi gue masih mau cari opini kedua dulu.",netral
1.73E+18,Sun Mar 07 00:00:00 +0000 2021,"fitur GoPayLater katanya aman, tapi gue masih mau cari opini kedua dulu.",netral
1.73E+18,Thu Jun 03 00:00:00 +0000 2021,"tiap akhir bulan gue selalu andelin TikTokPayLater buat beli kebutuhan bayi, sangat ngebantu.",positif
1.73E+18,Sun Mar 17 00:00:00 +0000 2024,gue udah nyoba TikTokPayLater tiga kali dan semuanya bermasalah. enough!,negatif
1.73E+18,Sat Mar 04 00:00:00 +0000 2023,"fitur TikTokPayLater katanya aman, tapi gue masih mau cari opini kedua dulu.",netral
1.73E+18,Fri Mar 24 00:00:00 +0000 2023,gue pake TikTokPayLater buat beli alat masak dan ternyata bunganya kecil banget.,positif
1.73E+18,Sun Feb 26 00:00:00 +0000 2023,"udah lunas tapi masih ditagih, bikin trauma pake ShopeePayLater lagi.",negatif
1.73E+18,Thu Mar 11 00:00:00 +0000 2021,"pernah pake TikTokPayLater buat booking tiket dadakan, dan semuanya lancar tanpa kendala.",positif
1.73E+18,Tue Dec 06 00:00:00 +0000 2022,"pernah pake ShopeePayLater buat booking tiket dadakan, dan semuanya lancar tanpa kendala.",positif
1.73E+18,Wed Oct 25 00:00:00 +0000 2023,"gue pikir GoPayLater bakal bikin transaksi gampang, malah ribet sendiri.",negatif
1.73E+18,Tue Mar 05 00:00:00 +0000 2024,"temen gue semangat banget promoin GoPayLater, gue belum yakin aja sih.",netral
1.73E+18,Sat Sep 23 00:00:00 +0000 2023,"gue suka cara TikTokPayLater transparan sama bunganya, jadi gak bikin was-was.",positif
1.73E+18,Tue Nov 26 00:00:00 +0000 2024,"tiap akhir bulan gue selalu andelin GoPayLater buat beli kebutuhan bayi, sangat ngebantu.",positif
1.73E+18,Sun Apr 06 00:00:00 +0000 2025,gak ngerti kenapa tiap pake ShopeePayLater selalu ada notifikasi yang ngaco.,negatif
1.73E+18,Mon Feb 08 00:00:00 +0000 2021,"udah lunas tapi masih ditagih, bikin trauma pake TikTokPayLater lagi.",negatif
1.73E+18,Sat Nov 09 00:00:00 +0000 2024,"gue lebih sering bayar langsung sih, tapi fitur GoPayLater kadang muncul juga di checkout.",netral
1.73E+18,Thu Nov 17 00:00:00 +0000 2022,"semenjak pake GoPayLater, gue jadi lebih disiplin bayar karena semua terjadwal otomatis.",positif
1.73E+18,Wed Jan 17 00:00:00 +0000 2024,"udah dibayar full tapi aplikasi ShopeePayLater belum update, bikin repot sendiri.",negatif
1.73E+18,Tue Nov 08 00:00:00 +0000 2022,gue kena tagih dua kali gara-gara sistem error di ShopeePayLater. capek.,negatif
1.73E+18,Sun Dec 04 00:00:00 +0000 2022,masih nimbang antara pake ShopeePayLater atau layanan e-wallet lain yang udah biasa gue pake.,netral
1.73E+18,Thu Feb 15 00:00:00 +0000 2024,masih nimbang antara pake TikTokPayLater atau layanan e-wallet lain yang udah biasa gue pake.,netral
1.73E+18,Mon May 08 00:00:00 +0000 2023,"pakai TikTokPayLater itu awalnya enak, tapi makin lama makin banyak biaya tak terduga.",negatif
1.73E+18,Mon Sep 16 00:00:00 +0000 2024,pake ShopeePayLater tuh enaknya bisa ngatur prioritas pembayaran tanpa takut lupa.,positif
1.73E+18,Sun Dec 12 00:00:00 +0000 2021,"gue lebih sering bayar langsung sih, tapi fitur TikTokPayLater kadang muncul juga di checkout.",netral
1.73E+18,Sat Mar 04 00:00:00 +0000 2023,gue gak nyangka urusan sederhana malah jadi ribet banget gara-gara GoPayLater.,negatif
1.73E+18,Thu Apr 25 00:00:00 +0000 2024,"kalau ada fitur cicilan tanpa bunga, mungkin gue bakal pertimbangkan aktifin GoPayLater.",netral
1.73E+18,Thu Jun 06 00:00:00 +0000 2024,"semenjak pake ShopeePayLater, gue jadi lebih disiplin bayar karena semua terjadwal otomatis.",positif
1.73E+18,Wed Jan 29 00:00:00 +0000 2025,beneran bikin frustasi kalo tiap bulan harus berurusan sama notifikasi error ShopeePayLater.,negatif
1.73E+18,Thu Jun 20 00:00:00 +0000 2024,gue kena tagih dua kali gara-gara sistem error di TikTokPayLater. capek.,negatif
1.73E+18,Fri Jul 19 00:00:00 +0000 2024,"belum pernah pake TikTokPayLater, tapi akhir-akhir ini mulai sering liat iklannya.",netral
1.73E+18,Fri Mar 15 00:00:00 +0000 2024,gue baru sadar ShopeePayLater punya fitur peringatan yang bikin gak pernah telat bayar.,positif
1.73E+18,Fri Nov 22 00:00:00 +0000 2024,"belum pernah pake GoPayLater, tapi akhir-akhir ini mulai sering liat iklannya.",netral
1.73E+18,Mon Dec 19 00:00:00 +0000 2022,"semenjak pake TikTokPayLater, gue jadi lebih disiplin bayar karena semua terjadwal otomatis.",positif
1.73E+18,Mon Mar 18 00:00:00 +0000 2024,"buat yang sering belanja bulanan online, TikTokPayLater bisa jadi pilihan praktis banget.",positif
1.73E+18,Thu May 30 00:00:00 +0000 2024,beneran bikin frustasi kalo tiap bulan harus berurusan sama notifikasi error GoPayLater.,negatif
1.73E+18,Sat Nov 11 00:00:00 +0000 2023,"coba GoPayLater pas lagi flash sale dan ternyata prosesnya cepet, gak ribet sama sekali.",positif
1.73E+18,Wed Aug 16 00:00:00 +0000 2023,gue baru sadar GoPayLater punya fitur peringatan yang bikin gak pernah telat bayar.,positif
1.73E+18,Mon Aug 09 00:00:00 +0000 2021,"udah dibayar full tapi aplikasi GoPayLater belum update, bikin repot sendiri.",negatif
1.73E+18,Tue Jul 25 00:00:00 +0000 2023,gue gak nyangka urusan sederhana malah jadi ribet banget gara-gara TikTokPayLater.,negatif
1.73E+18,Wed Apr 27 00:00:00 +0000 2022,"buat yang sering belanja bulanan online, ShopeePayLater bisa jadi pilihan praktis banget.",positif
1.73E+18,Tue Mar 08 00:00:00 +0000 2022,gue kena tagih dua kali gara-gara sistem error di GoPayLater. capek.,negatif
1.73E+18,Sat Jun 26 00:00:00 +0000 2021,"fitur GoPayLater udah aktif, tapi gue belum punya rencana buat gunain sekarang.",netral
1.73E+18,Sun Sep 04 00:00:00 +0000 2022,masih nimbang antara pake GoPayLater atau layanan e-wallet lain yang udah biasa gue pake.,netral
1.73E+18,Mon Jan 16 00:00:00 +0000 2023,pake GoPayLater tuh enaknya bisa ngatur prioritas pembayaran tanpa takut lupa.,positif
1.73E+18,Sat Jun 25 00:00:00 +0000 2022,"pakai GoPayLater itu awalnya enak, tapi makin lama makin banyak biaya tak terduga.",negatif
1.73E+18,Wed Jul 03 00:00:00 +0000 2024,beneran bikin frustasi kalo tiap bulan harus berurusan sama notifikasi error TikTokPayLater.,negatif
1.73E+18,Thu Dec 16 00:00:00 +0000 2021,"buat yang sering belanja bulanan online, GoPayLater bisa jadi pilihan praktis banget.",positif
1.73E+18,Thu Mar 20 00:00:00 +0000 2025,"gue lebih sering bayar langsung sih, tapi fitur ShopeePayLater kadang muncul juga di checkout.",netral
1.73E+18,Thu Feb 01 00:00:00 +0000 2024,"kalau ada fitur cicilan tanpa bunga, mungkin gue bakal pertimbangkan aktifin TikTokPayLater.",netral
1.73E+18,Mon Jul 08 00:00:00 +0000 2024,"fitur ShopeePayLater udah aktif, tapi gue belum punya rencana buat gunain sekarang.",netral
1.73E+18,Thu Sep 08 00:00:00 +0000 2022,"coba TikTokPayLater pas lagi flash sale dan ternyata prosesnya cepet, gak ribet sama sekali.",positif
1.73E+18,Thu Feb 02 00:00:00 +0000 2023,"belum pernah pake ShopeePayLater, tapi akhir-akhir ini mulai sering liat iklannya.",netral
1.73E+18,Sat Nov 05 00:00:00 +0000 2022,gue gak nyangka urusan sederhana malah jadi ribet banget gara-gara ShopeePayLater.,negatif
1.73E+18,Tue Jan 16 00:00:00 +0000 2024,"pakai ShopeePayLater itu awalnya enak, tapi makin lama makin banyak biaya tak terduga.",negatif
1.73E+18,Thu Apr 06 00:00:00 +0000 2023,"udah dibayar full tapi aplikasi TikTokPayLater belum update, bikin repot sendiri.",negatif
1.73E+18,Mon May 19 00:00:00 +0000 2025,pake TikTokPayLater tuh enaknya bisa ngatur prioritas pembayaran tanpa takut lupa.,positif
1.73E+18,Thu Dec 15 00:00:00 +0000 2022,gue baru sadar TikTokPayLater punya fitur peringatan yang bikin gak pernah telat bayar.,positif
1.73E+18,Sat Oct 12 00:00:00 +0000 2024,"kalau ada fitur cicilan tanpa bunga, mungkin gue bakal pertimbangkan aktifin ShopeePayLater.",netral
1.73E+18,Mon Jun 06 00:00:00 +0000 2022,"coba ShopeePayLater pas lagi flash sale dan ternyata prosesnya cepet, gak ribet sama sekali.",positif
1.73E+18,Fri Jul 05 00:00:00 +0000 2024,"fitur TikTokPayLater udah aktif, tapi gue belum punya rencana buat gunain sekarang.",netral
1.73E+18,Thu May 18 00:00:00 +0000 2023,"ngeliat banyak yang review TikTokPayLater, jadi kepikiran juga buat nyoba tapi belum yakin.",netral
1.73E+18,Tue Mar 01 00:00:00 +0000 2022,"gue lagi coba budgeting, jadi masih pikir-pikir buat aktifin GoPayLater.",netral
1.73E+18,Wed Mar 24 00:00:00 +0000 2021,"belanja sekali, ribet berkali-kali gara-gara error di sistem ShopeePayLater.",negatif
1.73E+18,Thu Jul 14 00:00:00 +0000 2022,pake ShopeePayLater itu enaknya bisa langsung transaksi walau saldo belum cukup.,positif
1.73E+18,Tue Aug 30 00:00:00 +0000 2022,"fitur ShopeePayLater muncul terus di dashboard, tapi belum bikin tertarik sih.",netral
1.73E+18,Fri Sep 24 00:00:00 +0000 2021,gue sampe males buka aplikasi karena tiap buka muncul tagihan baru dari GoPayLater.,negatif
1.73E+18,Fri May 28 00:00:00 +0000 2021,"kalo bisa mundurin waktu, gue gak bakal daftar GoPayLater.",negatif
1.73E+18,Thu Oct 27 00:00:00 +0000 2022,"belanja sekali, ribet berkali-kali gara-gara error di sistem TikTokPayLater.",negatif
1.73E+18,Mon Feb 07 00:00:00 +0000 2022,"banyak biaya tersembunyi yang gak dijelasin dari awal, hati-hati sama ShopeePayLater.",negatif
1.73E+18,Mon Aug 05 00:00:00 +0000 2024,"dari awal aktivasi sampe sekarang belum pernah ada kendala sama GoPayLater, mantap.",positif
1.73E+18,Wed Feb 12 00:00:00 +0000 2025,"fitur GoPayLater muncul terus di dashboard, tapi belum bikin tertarik sih.",netral
1.73E+18,Thu Feb 29 00:00:00 +0000 2024,"kalo bisa mundurin waktu, gue gak bakal daftar ShopeePayLater.",negatif
1.73E+18,Tue Apr 29 00:00:00 +0000 2025,"limit dari TikTokPayLater naik terus tiap bulan, seneng sih berarti track record gue bagus.",positif
1.73E+18,Thu Feb 15 00:00:00 +0000 2024,"fitur TikTokPayLater muncul terus di dashboard, tapi belum bikin tertarik sih.",netral
1.73E+18,Wed Mar 01 00:00:00 +0000 2023,"limit dari ShopeePayLater naik terus tiap bulan, seneng sih berarti track record gue bagus.",positif
1.73E+18,Tue May 02 00:00:00 +0000 2023,gue sampe males buka aplikasi karena tiap buka muncul tagihan baru dari ShopeePayLater.,negatif
1.73E+18,Sun Oct 01 00:00:00 +0000 2023,gue sampe males buka aplikasi karena tiap buka muncul tagihan baru dari TikTokPayLater.,negatif
1.73E+18,Thu Apr 22 00:00:00 +0000 2021,"gue lagi coba budgeting, jadi masih pikir-pikir buat aktifin ShopeePayLater.",netral
1.73E+18,Tue Dec 10 00:00:00 +0000 2024,"ngeliat banyak yang review ShopeePayLater, jadi kepikiran juga buat nyoba tapi belum yakin.",netral
1.73E+18,Wed Jun 19 00:00:00 +0000 2024,"banyak biaya tersembunyi yang gak dijelasin dari awal, hati-hati sama GoPayLater.",negatif
1.73E+18,Mon May 02 00:00:00 +0000 2022,"dari awal aktivasi sampe sekarang belum pernah ada kendala sama TikTokPayLater, mantap.",positif
1.73E+18,Tue Feb 16 00:00:00 +0000 2021,"pake TikTokPayLater kaya punya kartu kredit versi simpel, tinggal klik langsung approved.",positif
1.73E+18,Fri Apr 18 00:00:00 +0000 2025,"limit dari GoPayLater naik terus tiap bulan, seneng sih berarti track record gue bagus.",positif
1.73E+18,Sun Feb 26 00:00:00 +0000 2023,"udah males urusan sama ShopeePayLater, tiap bulan kayak nyari masalah sendiri.",negatif
1.73E+18,Wed Mar 01 00:00:00 +0000 2023,"tiap bulan rutin pake ShopeePayLater buat belanja rumah tangga, praktis dan efisien.",positif
1.73E+18,Thu Apr 21 00:00:00 +0000 2022,"udah males urusan sama TikTokPayLater, tiap bulan kayak nyari masalah sendiri.",negatif
1.73E+18,Thu Aug 18 00:00:00 +0000 2022,"kalo bisa mundurin waktu, gue gak bakal daftar TikTokPayLater.",negatif
1.73E+18,Tue Apr 13 00:00:00 +0000 2021,pake GoPayLater itu enaknya bisa langsung transaksi walau saldo belum cukup.,positif
1.73E+18,Wed Dec 11 00:00:00 +0000 2024,"ngeliat banyak yang review GoPayLater, jadi kepikiran juga buat nyoba tapi belum yakin.",netral
1.73E+18,Wed Dec 06 00:00:00 +0000 2023,"gue lagi coba budgeting, jadi masih pikir-pikir buat aktifin TikTokPayLater.",netral
1.73E+18,Sun Oct 20 00:00:00 +0000 2024,"tiap bulan ada aja notifikasi dari GoPayLater, padahal gue gak pernah pake.",netral
1.73E+18,Mon Nov 25 00:00:00 +0000 2024,"dari awal aktivasi sampe sekarang belum pernah ada kendala sama ShopeePayLater, mantap.",positif
1.73E+18,Fri Mar 03 00:00:00 +0000 2023,"belum ada kebutuhan pakai GoPayLater, tapi gue simpen aja buat opsi nanti.",netral
1.73E+18,Thu Dec 14 00:00:00 +0000 2023,"tiap bulan ada aja notifikasi dari TikTokPayLater, padahal gue gak pernah pake.",netral
1.73E+18,Tue Jul 13 00:00:00 +0000 2021,"udah males urusan sama GoPayLater, tiap bulan kayak nyari masalah sendiri.",negatif
1.73E+18,Wed Jan 04 00:00:00 +0000 2023,"banyak biaya tersembunyi yang gak dijelasin dari awal, hati-hati sama TikTokPayLater.",negatif
1.73E+18,Thu Nov 14 00:00:00 +0000 2024,"tiap bulan ada aja notifikasi dari ShopeePayLater, padahal gue gak pernah pake.",netral
1.73E+18,Sun Nov 28 00:00:00 +0000 2021,"belum ada kebutuhan pakai ShopeePayLater, tapi gue simpen aja buat opsi nanti.",netral
1.73E+18,Fri Feb 07 00:00:00 +0000 2025,pake TikTokPayLater itu enaknya bisa langsung transaksi walau saldo belum cukup.,positif
1.73E+18,Sat Nov 06 00:00:00 +0000 2021,"belum ada kebutuhan pakai TikTokPayLater, tapi gue simpen aja buat opsi nanti.",netral
1.73E+18,Mon Jun 19 00:00:00 +0000 2023,"belanja sekali, ribet berkali-kali gara-gara error di sistem GoPayLater.",negatif
1.73E+18,Thu Jun 15 00:00:00 +0000 2023,"tiap bulan rutin pake GoPayLater buat belanja rumah tangga, praktis dan efisien.",positif
1.73E+18,Wed Feb 10 00:00:00 +0000 2021,"pake GoPayLater kaya punya kartu kredit versi simpel, tinggal klik langsung approved.",positif
1.73E+18,Fri May 23 00:00:00 +0000 2025,"tiap bulan rutin pake TikTokPayLater buat belanja rumah tangga, praktis dan efisien.",positif
1.73E+18,Fri Jan 07 00:00:00 +0000 2022,"pake ShopeePayLater kaya punya kartu kredit versi simpel, tinggal klik langsung approved.",positif
1.73E+18,Sat Jul 02 00:00:00 +0000 2022,komplain ke CS GoPayLater butuh effort lebih dari belanja itu sendiri.,negatif
1.73E+18,Sun Jan 30 00:00:00 +0000 2022,"denger-denger sekarang banyak yang mulai pake ShopeePayLater, tapi gue masih belum terlalu minat.",netral
1.73E+18,Fri Nov 11 00:00:00 +0000 2022,"limit ShopeePayLater bisa dipake buat isi ulang e-wallet juga ternyata, keren sih.",positif
1.73E+18,Tue Mar 30 00:00:00 +0000 2021,"denger-denger sekarang banyak yang mulai pake GoPayLater, tapi gue masih belum terlalu minat.",netral
1.73E+18,Mon Apr 14 00:00:00 +0000 2025,promo dari ShopeePayLater bulan ini bikin checkout jadi lebih ringan.,positif
1.73E+18,Sun Mar 31 00:00:00 +0000 2024,"gue sempet ragu, tapi setelah pake ShopeePayLater selama 2 bulan, semua lancar-lancar aja.",positif
1.73E+18,Thu Oct 10 00:00:00 +0000 2024,"setelah beberapa bulan pake, gue sadar ShopeePayLater bikin pengeluaran gue gak terkontrol.",negatif
1.73E+18,Sat Apr 23 00:00:00 +0000 2022,"limit GoPayLater bisa dipake buat isi ulang e-wallet juga ternyata, keren sih.",positif
1.73E+18,Sun Aug 21 00:00:00 +0000 2022,"akhirnya bisa langganan gym lagi berkat bantuan TikTokPayLater, bayar nanti tetep semangat olahraga.",positif
1.73E+18,Sun Feb 07 00:00:00 +0000 2021,komplain ke CS ShopeePayLater butuh effort lebih dari belanja itu sendiri.,negatif
1.73E+18,Wed Oct 30 00:00:00 +0000 2024,"kadang suka heran sama sistem GoPayLater, suka ada potongan yang gak jelas.",negatif
1.73E+18,Wed Jan 11 00:00:00 +0000 2023,komplain ke CS TikTokPayLater butuh effort lebih dari belanja itu sendiri.,negatif
